family,workflow_size,deadline_factor,deadline_mode,seed,scheduler,sharing,configuration,minimum_makespan_s,workflow_slack_s,reference_deadline_feasible,deadline_kappa,tastd_mode,enable_vm_reuse,reuse_policy,joint_bos_optimization,adaptive_bos_fallback,reconstruct_earliest_start,workflow_arrival_s,workflow_deadline_s,workflow_deadline_duration_s,deadline_to_minimum_makespan_ratio,requested_candidate_count,initial_effective_candidate_count,first_round_submitted_sfc_count,first_round_admitted_sfc_count,first_round_accepted_sfc_ratio,first_round_scheduler_runtime_s,unfinished_sfc_count,scheduling_round_count,bos_max_size,bos_mean_size,bos_size_histogram,jointly_scheduled_sfc_count,jointly_scheduled_sfc_ratio,single_sfc_fallback_count,reuse_path_count,new_vm_path_count,milp_invocations,milp_max_bos_size,milp_min_effective_candidate_count,milp_max_effective_candidate_count,milp_max_variables,milp_max_constraints,milp_max_single_solve_s,milp_max_gap,milp_limit_reached_count,milp_admission_limit_reached_count,milp_secondary_limit_reached_count,milp_total_admitted_count,milp_avoidable_idle_removed_s,milp_max_avoidable_idle_removed_s,provisioning_cost,end_to_end_delay_s,network_data_mb,network_hop_data_mb,resource_utilization,cpu_utilization,ram_utilization,vm_time_utilization,mean_node_cpu_utilization,max_node_cpu_utilization,mean_node_ram_utilization,max_node_ram_utilization,mean_link_bandwidth_utilization,max_link_bandwidth_utilization,used_link_count,workflow_deadline_success,workflow_completed,global_deadline_success,sfc_subdeadline_success,sfc_deadline_miss_rate,makespan_s,vm_reuse_rate,provisioned_vm_count,scheduler_runtime_s,scheduler_overhead_ratio,milp_runtime_s,communication_delay_s,propagation_delay_s,serialization_delay_s,queueing_delay_s,execution_time_s,measurement_duration_s,completed_sfc_count,total_sfc_count,accepted_sfc_ratio,realized_workflow_slack_s,workflow_deadline_consumption,study,variant,controlled_bos_size,topology,node_count,local_node_count,global_node_count,candidate_count,effective_candidate_count,candidate_node_coverage,solver_time_limit_s,eta,alpha,beta,gamma,omega_u,omega_w,case_wall_runtime_s
controlled_bos,17,5.0,reference,1,HDS,Sharable,HDS-Sharable,3.9205886934969154,15.682354773987663,1,5.000000000000001,downstream_reserved,1,idle_only,1,1,1,0.0,19.60294346748458,19.60294346748458,5.000000000000001,20,5,17,10,0.5882352941176471,15.138755572002992,0,13,17,4.846153846153846,"{""1"":2,""2"":1,""3"":2,""4"":2,""5"":3,""6"":1,""7"":1,""17"":1}",12,0.7058823529411765,0,5,12,10,17,0,5,848,2099,15.1380288390028,0.06350650589765237,1,0,1,12,7.017719738655614e-13,2.3092638912203256e-13,0.035,15.910667660619318,105.62514108250222,156.6362934648271,0.058410677571167774,0.038775826819528375,0.07804552832280717,0.19507434725734762,0.17308105704654306,0.3545500140600682,0.15612837383500822,0.3248876661463381,0.05567397104009385,0.2822942677284222,10,1,1,1,1,0.0,15.910667660619318,0.29411764705882354,5,15.15816928199638,0.9527047893480011,15.155884389005223,8.497011286600179,0.047,8.450011286600178,29.898568282331773,58.52230417720428,15.910667660619318,17,17,1.0,3.6922758068652612,0.811646867574268,bos_scaling,hds_full,17,small,5,3,2,20,5,1.0,15.0,0.7,0.7,0.2,0.1,0.7,0.3,15.15964474899738
controlled_bos,17,5.0,reference,1,HDS,NonSharable,HDS-NonSharable,3.9205886934969154,15.682354773987663,1,5.000000000000001,downstream_reserved,1,idle_only,1,1,1,0.0,19.60294346748458,19.60294346748458,5.000000000000001,20,5,17,5,0.29411764705882354,0.028006956999888644,0,13,17,7.3076923076923075,"{""1"":1,""2"":1,""3"":1,""4"":1,""5"":1,""6"":1,""7"":1,""8"":1,""9"":1,""10"":1,""11"":1,""12"":1,""17"":1}",5,0.29411764705882354,0,12,5,11,17,0,5,168,744,0.027452632002678,0.0,0,0,0,5,1.6653345369377348e-16,1.1102230246251565e-16,0.035,15.12247859968635,105.62514108250222,161.42371576762906,0.05710208643387506,0.0352126470723061,0.07899152579544401,0.19000132748298354,0.152413806617259,0.33005362911794617,0.16886368632543616,0.3269571644427789,0.058828979822565,0.29956728486329676,10,1,1,1,1,0.0,15.12247859968635,0.7058823529411765,5,0.029903762995672878,0.0019774379443521315,0.027452632002678,8.513011286600179,0.063,8.450011286600178,0.6589967418505176,57.00039824489506,15.12247859968635,17,17,1.0,4.480464867798229,0.7714391782422889,bos_scaling,hds_full,17,small,5,3,2,20,5,1.0,15.0,0.7,0.7,0.2,0.1,0.7,0.3,0.031445897999219596
controlled_bos,17,5.0,reference,1,PBQS,Sharable,PBQS-Sharable,3.9205886934969154,15.682354773987663,1,5.000000000000001,downstream_reserved,1,queue_aware,1,1,1,0.0,19.60294346748458,19.60294346748458,5.000000000000001,20,5,17,7,0.4117647058823529,0.006978651999816066,0,5,17,7.8,"{""2"":1,""4"":1,""6"":1,""10"":1,""17"":1}",0,0.0,0,13,4,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.025,19.58951734402921,105.62514108250222,150.73009700724586,0.09155590435254514,0.057564452306629404,0.12554735639846087,0.2777350731756409,0.19454803631759685,0.3433041299391075,0.21306015923181534,0.3284666712244026,0.056221720392996506,0.2268366951928167,8,1,1,1,1,0.0,19.58951734402921,0.7647058823529411,4,0.0120006809993356,0.0006126072832005403,0.0,8.495011286600178,0.045,8.450011286600178,92.56839003069918,66.65641756215382,19.58951734402921,17,17,1.0,0.013426123455367645,0.999315096557941,bos_scaling,pbqs,17,small,5,3,2,20,5,1.0,15.0,0.7,0.7,0.2,0.1,0.7,0.3,0.013139096998202149
controlled_bos,17,5.0,reference,1,PBQS,NonSharable,PBQS-NonSharable,3.9205886934969154,15.682354773987663,1,5.000000000000001,downstream_reserved,1,queue_aware,1,1,1,0.0,19.60294346748458,19.60294346748458,5.000000000000001,20,5,17,5,0.29411764705882354,0.002971876001538476,0,4,17,10.0,"{""3"":1,""8"":1,""12"":1,""17"":1}",0,0.0,0,12,5,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.035,19.057219650625207,105.62514108250222,135.97371246750015,0.06506488458074353,0.04380373561039456,0.0863260335510925,0.21945354719648572,0.17774637364555174,0.3864955022192004,0.1622862022613702,0.33442467893663824,0.04561420824781741,0.18818926026640623,10,1,1,1,1,0.0,19.057219650625207,0.7058823529411765,5,0.007904012003564276,0.0004147515822595333,0.0,8.495011286600178,0.045,8.450011286600178,66.91881504693966,65.83606415894572,19.057219650625207,17,17,1.0,0.5457238168593719,0.9721611288751322,bos_scaling,pbqs,17,small,5,3,2,20,5,1.0,15.0,0.7,0.7,0.2,0.1,0.7,0.3,0.008930088999477448
controlled_bos,17,5.0,reference,2,HDS,Sharable,HDS-Sharable,3.9138946326214636,15.655578530485855,1,5.0,downstream_reserved,1,idle_only,1,1,1,0.0,19.569473163107318,19.569473163107318,5.0,20,5,17,8,0.47058823529411764,15.349496680999437,0,13,17,5.769230769230769,"{""1"":1,""2"":1,""3"":1,""4"":1,""5"":4,""6"":2,""7"":1,""9"":1,""17"":1}",11,0.6470588235294118,0,6,11,11,17,0,5,848,2099,15.348831931001769,0.08337029922572889,1,0,1,11,8.881784197001252e-16,8.881784197001252e-16,0.035,18.317249273813477,108.30552858585577,161.0294456638865,0.07095010044313754,0.04757533915679742,0.09432486172947765,0.21388100427806,0.1862584280874625,0.34685151704658884,0.16789292359764932,0.3339956794749364,0.04960479320703724,0.24257702670501213,10,1,1,1,1,0.0,18.317249273813477,0.35294117647058826,5,15.37585594200209,0.839419484451935,15.373620204001782,8.715442286868461,0.051000000000000004,8.66444228686846,26.011388519195794,64.164301283418,18.317249273813477,17,17,1.0,1.252223889293841,0.9360113642888173,bos_scaling,hds_full,17,small,5,3,2,20,5,1.0,15.0,0.7,0.7,0.2,0.1,0.7,0.3,15.377062060000753
controlled_bos,17,5.0,reference,2,HDS,NonSharable,HDS-NonSharable,3.9138946326214636,15.655578530485855,1,5.0,downstream_reserved,1,idle_only,1,1,1,0.0,19.569473163107318,19.569473163107318,5.0,20,5,17,5,0.29411764705882354,0.025341688000480644,0,13,17,7.3076923076923075,"{""1"":1,""2"":1,""3"":1,""4"":1,""5"":1,""6"":1,""7"":1,""8"":1,""9"":1,""10"":1,""11"":1,""12"":1,""17"":1}",5,0.29411764705882354,0,12,5,11,17,0,5,168,744,0.024834553001710447,0.0,0,0,0,5,0.0,0.0,0.035,15.15888727994184,108.30552858585577,166.7643256874116,0.06605477540752143,0.04666330478527745,0.0854462460297654,0.19629076327591596,0.21748467845509606,0.3514318682574386,0.15982428222976455,0.35640861866386914,0.06024263189663315,0.31512236888668643,10,1,1,1,1,0.0,15.15888727994184,0.7058823529411765,5,0.026924296991637675,0.0017761394022148159,0.024834553001710447,8.727442286868461,0.063,8.66444228686846,0.5228149014133061,58.887228982774786,15.15888727994184,17,17,1.0,4.410585883165478,0.7746190790930241,bos_scaling,hds_full,17,small,5,3,2,20,5,1.0,15.0,0.7,0.7,0.2,0.1,0.7,0.3,0.028206644998135744
controlled_bos,17,5.0,reference,2,PBQS,Sharable,PBQS-Sharable,3.9138946326214636,15.655578530485855,1,5.0,downstream_reserved,1,queue_aware,1,1,1,0.0,19.569473163107318,19.569473163107318,5.0,20,5,17,7,0.4117647058823529,0.0037632740022672806,0,6,17,6.833333333333333,"{""1"":1,""3"":1,""4"":1,""6"":1,""10"":1,""17"":1}",0,0.0,0,12,5,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.045,19.549814310491843,108.30552858585577,158.5356985438593,0.077158995543915,0.051179291083194876,0.10313870000463513,0.23022690015031694,0.19774305463751152,0.32750660666742715,0.19044445061933013,0.3434477827094709,0.046375292893021836,0.23597348929639292,10,1,1,1,1,0.0,19.549814310491843,0.7058823529411765,5,0.009152708003966836,0.00046817365416380614,0.0,8.711442286868461,0.047,8.66444228686846,77.84751174032566,69.06807004509508,19.549814310491843,17,17,1.0,0.019658852615474842,0.9989954327103432,bos_scaling,pbqs,17,small,5,3,2,20,5,1.0,15.0,0.7,0.7,0.2,0.1,0.7,0.3,0.01021271900026477
controlled_bos,17,5.0,reference,2,PBQS,NonSharable,PBQS-NonSharable,3.9138946326214636,15.655578530485855,1,5.0,downstream_reserved,1,queue_aware,1,1,1,0.0,19.569473163107318,19.569473163107318,5.0,20,5,17,4,0.23529411764705882,0.0033122130007541273,0,4,17,10.25,"{""3"":1,""8"":1,""13"":1,""17"":1}",0,0.0,0,12,5,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.035,19.12147969189634,108.30552858585577,142.1872628035299,0.07694002492775014,0.051823135885630235,0.10205691396987004,0.2249241962439295,0.2064152203729488,0.42954047473055185,0.19055232289687685,0.315288552778048,0.046730150096055106,0.19536501691781166,10,1,1,1,1,0.0,19.12147969189634,0.7058823529411765,5,0.007718624001427088,0.000403662484587855,0.0,8.715442286868461,0.051000000000000004,8.66444228686846,48.08044282090896,67.47725887317887,19.12147969189634,17,17,1.0,0.4479934712109781,0.977107535421263,bos_scaling,pbqs,17,small,5,3,2,20,5,1.0,15.0,0.7,0.7,0.2,0.1,0.7,0.3,0.008829508999042446
controlled_bos,17,5.0,reference,3,HDS,Sharable,HDS-Sharable,3.6932203968500286,14.772881587400116,1,5.000000000000001,downstream_reserved,1,idle_only,1,1,1,0.0,18.466101984250145,18.466101984250145,5.000000000000001,20,5,17,9,0.5294117647058824,15.145287794999604,0,13,17,4.846153846153846,"{""1"":1,""2"":1,""3"":3,""4"":5,""6"":1,""8"":1,""17"":1}",13,0.7647058823529411,0,4,13,11,17,0,5,848,2099,15.144603303997428,0.11084965973955314,1,0,1,13,2.443045765687657e-13,2.398081733190338e-13,0.035,17.358514776844654,108.54117402383382,172.9475973875638,0.06742073591947809,0.041486857371526215,0.09335461446742994,0.21673583499946497,0.17233247729535156,0.2851018451114623,0.1693354062093359,0.30691211257263984,0.05299154580371657,0.3032345331929503,10,1,1,1,1,0.0,17.358514776844654,0.23529411764705882,5,15.204661673986266,0.875919505179584,15.20261117699556,8.738293921906704,0.055,8.683293921906705,38.9577636410691,65.02075049983948,17.358514776844654,17,17,1.0,1.1075872074054907,0.9400205193088309,bos_scaling,hds_full,17,small,5,3,2,20,5,1.0,15.0,0.7,0.7,0.2,0.1,0.7,0.3,15.205763613001182
controlled_bos,17,5.0,reference,3,HDS,NonSharable,HDS-NonSharable,3.6932203968500286,14.772881587400116,1,5.000000000000001,downstream_reserved,1,idle_only,1,1,1,0.0,18.466101984250145,18.466101984250145,5.000000000000001,20,5,17,5,0.29411764705882354,0.02563520599869662,0,13,17,7.3076923076923075,"{""1"":1,""2"":1,""3"":1,""4"":1,""5"":1,""6"":1,""7"":1,""8"":1,""9"":1,""10"":1,""11"":1,""12"":1,""17"":1}",5,0.29411764705882354,0,12,5,11,17,0,5,168,744,0.025161149002087768,0.0,0,0,0,5,3.3306690738754696e-16,3.3306690738754696e-16,0.035,15.502478853003815,108.54117402383382,159.54505770426346,0.06527330873433727,0.03594493226376209,0.09460168520491245,0.20859620029355266,0.14792171702520956,0.2091426905802371,0.1955216890713837,0.33295381416854497,0.058644330868340935,0.30699490474921043,10,1,1,1,1,0.0,15.502478853003815,0.7058823529411765,5,0.027066335009294562,0.0017459359413381876,0.025161149002087768,8.740293921906705,0.057,8.683293921906705,0.5035296783741012,62.5788600880658,15.502478853003815,17,17,1.0,2.9636231312463295,0.8395100853567243,bos_scaling,hds_full,17,small,5,3,2,20,5,1.0,15.0,0.7,0.7,0.2,0.1,0.7,0.3,0.028238761999091366
