family,workflow_size,deadline_factor,deadline_mode,seed,scheduler,sharing,configuration,minimum_makespan_s,workflow_slack_s,reference_deadline_feasible,deadline_kappa,tastd_mode,enable_vm_reuse,reuse_policy,joint_bos_optimization,adaptive_bos_fallback,reconstruct_earliest_start,workflow_arrival_s,workflow_deadline_s,workflow_deadline_duration_s,deadline_to_minimum_makespan_ratio,requested_candidate_count,initial_effective_candidate_count,first_round_submitted_sfc_count,first_round_admitted_sfc_count,first_round_accepted_sfc_ratio,first_round_scheduler_runtime_s,unfinished_sfc_count,scheduling_round_count,bos_max_size,bos_mean_size,bos_size_histogram,jointly_scheduled_sfc_count,jointly_scheduled_sfc_ratio,single_sfc_fallback_count,reuse_path_count,new_vm_path_count,milp_invocations,milp_max_bos_size,milp_min_effective_candidate_count,milp_max_effective_candidate_count,milp_max_variables,milp_max_constraints,milp_max_single_solve_s,milp_max_gap,milp_limit_reached_count,milp_admission_limit_reached_count,milp_secondary_limit_reached_count,milp_total_admitted_count,milp_avoidable_idle_removed_s,milp_max_avoidable_idle_removed_s,provisioning_cost,end_to_end_delay_s,network_data_mb,network_hop_data_mb,resource_utilization,cpu_utilization,ram_utilization,vm_time_utilization,mean_node_cpu_utilization,max_node_cpu_utilization,mean_node_ram_utilization,max_node_ram_utilization,mean_link_bandwidth_utilization,max_link_bandwidth_utilization,used_link_count,workflow_deadline_success,workflow_completed,global_deadline_success,sfc_subdeadline_success,sfc_deadline_miss_rate,makespan_s,vm_reuse_rate,provisioned_vm_count,scheduler_runtime_s,scheduler_overhead_ratio,milp_runtime_s,communication_delay_s,propagation_delay_s,serialization_delay_s,queueing_delay_s,execution_time_s,measurement_duration_s,completed_sfc_count,total_sfc_count,accepted_sfc_ratio,realized_workflow_slack_s,workflow_deadline_consumption,study,variant,controlled_bos_size,topology,node_count,local_node_count,global_node_count,candidate_count,effective_candidate_count,candidate_node_coverage,solver_time_limit_s,eta,alpha,beta,gamma,omega_u,omega_w,case_wall_runtime_s
controlled_bos,11,5.0,reference,1,HDS,Sharable,HDS-Sharable,3.7231827591686497,14.892731036674599,1,5.0,downstream_reserved,1,idle_only,1,1,1,0.0,18.615913795843248,18.615913795843248,5.0,20,5,11,7,0.6363636363636364,12.907338731998607,0,7,11,3.5714285714285716,"{""1"":1,""2"":3,""3"":1,""4"":1,""11"":1}",9,0.8181818181818182,0,2,9,5,11,0,5,389,1049,12.906795331997273,0.0,0,0,0,9,2.2803980925800715e-13,2.2648549702353193e-13,0.035,10.838491254571588,73.41682437747278,108.15460011576894,0.030073076270133486,0.02017277790610683,0.03997337463416014,0.11763594946303307,0.12246389622002185,0.1957610109276944,0.1148558782461074,0.22611126625800418,0.05675373086184522,0.30344656546498344,10,1,1,1,1,0.0,10.838491254571588,0.18181818181818182,5,12.919183150996105,1.1919724662366542,12.917984945997887,5.904345950197822,0.031,5.873345950197822,10.761556465656646,35.29078483890992,10.838491254571588,11,11,1.0,7.77742254127166,0.582216450582819,bos_scaling,hds_full,11,small,5,3,2,20,5,1.0,15.0,0.7,0.7,0.2,0.1,0.7,0.3,12.920098742997652
controlled_bos,11,5.0,reference,1,HDS,NonSharable,HDS-NonSharable,3.7231827591686497,14.892731036674599,1,5.0,downstream_reserved,1,idle_only,1,1,1,0.0,18.615913795843248,18.615913795843248,5.0,20,5,11,5,0.45454545454545453,0.02417850599886151,0,7,11,4.571428571428571,"{""1"":1,""2"":1,""3"":1,""4"":1,""5"":1,""6"":1,""11"":1}",5,0.45454545454545453,0,6,5,5,11,0,5,114,504,0.023817108001821907,0.0,0,0,0,5,0.0,0.0,0.035,13.31558637761631,73.41682437747278,100.17215928359302,0.0325431579757421,0.023467515403233222,0.04161880054825098,0.12812303240317127,0.1308587352749629,0.24509270478445447,0.10257176799124561,0.1737459532213784,0.045716264059386606,0.19731211232715073,10,1,1,1,1,0.0,13.31558637761631,0.5454545454545454,5,0.02472771499742521,0.0018570503991467361,0.023817108001821907,5.904345950197822,0.031,5.873345950197822,0.46789839947355427,38.436909720951384,13.31558637761631,11,11,1.0,5.300327418226939,0.7152797613722056,bos_scaling,hds_full,11,small,5,3,2,20,5,1.0,15.0,0.7,0.7,0.2,0.1,0.7,0.3,0.025501766001980286
controlled_bos,11,5.0,reference,1,PBQS,Sharable,PBQS-Sharable,3.7231827591686497,14.892731036674599,1,5.0,downstream_reserved,1,queue_aware,1,1,1,0.0,18.615913795843248,18.615913795843248,5.0,20,5,11,6,0.5454545454545454,0.0027147929977218155,0,3,11,5.666666666666667,"{""1"":1,""5"":1,""11"":1}",0,0.0,0,8,3,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.015,18.480800473329996,73.41682437747278,73.41682437747278,0.09644493387759961,0.0674692304437773,0.12542063731142195,0.2697944677019941,0.2190464548583059,0.2641419900637228,0.2035961118011402,0.2328099462019657,0.05296799741506294,0.1098631200027465,6,1,1,1,1,0.0,18.480800473329996,0.7272727272727273,3,0.0042246609955327585,0.0002285972948860873,0.0,5.884345950197822,0.011,5.873345950197822,45.15100413990423,48.56300418635894,18.480800473329996,11,11,1.0,0.13511332251325214,0.9927420526333002,bos_scaling,pbqs,11,small,5,3,2,20,5,1.0,15.0,0.7,0.7,0.2,0.1,0.7,0.3,0.0047988860023906454
controlled_bos,11,5.0,reference,1,PBQS,NonSharable,PBQS-NonSharable,3.7231827591686497,14.892731036674599,1,5.0,downstream_reserved,1,queue_aware,1,1,1,0.0,18.615913795843248,18.615913795843248,5.0,20,5,11,4,0.36363636363636365,0.0022467759990831837,0,3,11,7.0,"{""3"":1,""7"":1,""11"":1}",0,0.0,0,7,4,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.025,15.76384052231582,73.41682437747278,83.02143066209793,0.05351100237768759,0.038775240445750286,0.0682467643096249,0.18390385836582912,0.18042283929069405,0.27868709210263737,0.14985058050066227,0.2376443922170367,0.047182211023160454,0.12542055182485023,8,1,1,1,1,0.0,15.76384052231582,0.6363636363636364,4,0.004323237997596152,0.00027425030032979795,0.0,5.892345950197822,0.019,5.873345950197822,29.28370662888878,44.13692600779899,15.76384052231582,11,11,1.0,2.852073273527429,0.8467938074485353,bos_scaling,pbqs,11,small,5,3,2,20,5,1.0,15.0,0.7,0.7,0.2,0.1,0.7,0.3,0.004913807999400888
controlled_bos,11,5.0,reference,2,HDS,Sharable,HDS-Sharable,3.9138946326214636,15.655578530485855,1,5.0,downstream_reserved,1,idle_only,1,1,1,0.0,19.569473163107318,19.569473163107318,5.0,20,5,11,7,0.6363636363636364,15.0630481900007,0,7,11,3.4285714285714284,"{""1"":2,""2"":2,""3"":1,""4"":1,""11"":1}",9,0.8181818181818182,0,2,9,4,11,0,5,389,1049,15.062539252001443,0.01863864755183943,1,0,1,9,0.0,0.0,0.035,11.752312494028192,71.51870617591312,104.322780110041,0.04411232665439727,0.031068677504166333,0.057155975804628216,0.13910380858097496,0.18247892060868234,0.3797635182062609,0.1600163852358947,0.32932909601131877,0.05091703516722126,0.26714860856912837,10,1,1,1,1,0.0,11.752312494028192,0.18181818181818182,5,15.073813832001179,1.2826253420048837,15.07264731500618,5.75249649407305,0.031,5.72149649407305,17.886358046993255,41.73114257429249,11.752312494028192,11,11,1.0,7.817160669079126,0.6005431212212621,bos_scaling,hds_full,11,small,5,3,2,20,5,1.0,15.0,0.7,0.7,0.2,0.1,0.7,0.3,15.07458556200072
controlled_bos,11,5.0,reference,2,HDS,NonSharable,HDS-NonSharable,3.9138946326214636,15.655578530485855,1,5.0,downstream_reserved,1,idle_only,1,1,1,0.0,19.569473163107318,19.569473163107318,5.0,20,5,11,5,0.45454545454545453,0.027090077001048485,0,7,11,4.571428571428571,"{""1"":1,""2"":1,""3"":1,""4"":1,""5"":1,""6"":1,""11"":1}",5,0.45454545454545453,0,6,5,5,11,0,5,114,504,0.026514350000070408,0.0,0,0,0,5,1.6653345369377348e-16,1.6653345369377348e-16,0.035,12.09519584515746,71.51870617591312,104.24966181254608,0.04255052280425402,0.031929044217618274,0.05317200139088977,0.1319731359554655,0.1862686254363673,0.3365974870077661,0.13127033777488933,0.22348359725927047,0.04946876607675318,0.23623490657330212,10,1,1,1,1,0.0,12.09519584515746,0.5454545454545454,5,0.027800644005765207,0.0022984864703034734,0.026514350000070408,5.75649649407305,0.035,5.72149649407305,0.2653256473596768,39.591940786639654,12.09519584515746,11,11,1.0,7.474277317949857,0.618064459086181,bos_scaling,hds_full,11,small,5,3,2,20,5,1.0,15.0,0.7,0.7,0.2,0.1,0.7,0.3,0.02870601300310227
controlled_bos,11,5.0,reference,2,PBQS,Sharable,PBQS-Sharable,3.9138946326214636,15.655578530485855,1,5.0,downstream_reserved,1,queue_aware,1,1,1,0.0,19.569473163107318,19.569473163107318,5.0,20,5,11,6,0.5454545454545454,0.003339943999890238,0,2,11,8.0,"{""5"":1,""11"":1}",0,0.0,0,7,4,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.025,18.09961810557352,71.51870617591312,77.6855667012982,0.07909219611078219,0.05833568289893734,0.09984870932262703,0.21380150340310966,0.24034397947282857,0.34861592595300567,0.20177605158662826,0.3223877390703475,0.03985464875982028,0.10344359580654487,8,1,1,1,1,0.0,18.09961810557352,0.6363636363636364,4,0.004968399000063073,0.0002745029741004936,0.0,5.73649649407305,0.015,5.72149649407305,47.77189055741951,51.31236081674632,18.09961810557352,11,11,1.0,1.469855057533799,0.924890412466249,bos_scaling,pbqs,11,small,5,3,2,20,5,1.0,15.0,0.7,0.7,0.2,0.1,0.7,0.3,0.005631485997582786
controlled_bos,11,5.0,reference,2,PBQS,NonSharable,PBQS-NonSharable,3.9138946326214636,15.655578530485855,1,5.0,downstream_reserved,1,queue_aware,1,1,1,0.0,19.569473163107318,19.569473163107318,5.0,20,5,11,4,0.36363636363636365,0.0021018799998273607,0,3,11,6.666666666666667,"{""2"":1,""7"":1,""11"":1}",0,0.0,0,6,5,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.035,16.064177940594398,71.51870617591312,86.60881927676058,0.04993447267009266,0.03697914454286487,0.06288980079732046,0.15512505906225538,0.1798578275294742,0.4124506533635988,0.1433001245960262,0.2669001269156294,0.03636798235480489,0.15103236859834157,10,1,1,1,1,0.0,16.064177940594398,0.5454545454545454,5,0.004430228000273928,0.00027578305075161557,0.0,5.74649649407305,0.025,5.721496494073049,23.995011086793248,46.53751771867661,16.064177940594398,11,11,1.0,3.5052952225129204,0.8208794282146973,bos_scaling,pbqs,11,small,5,3,2,20,5,1.0,15.0,0.7,0.7,0.2,0.1,0.7,0.3,0.005057271002442576
controlled_bos,11,5.0,reference,3,HDS,Sharable,HDS-Sharable,3.6465298593341817,14.586119437336725,1,4.999999999999999,downstream_reserved,1,idle_only,1,1,1,0.0,18.232649296670907,18.232649296670907,4.999999999999999,20,5,11,7,0.6363636363636364,15.069542376000754,0,7,11,3.4285714285714284,"{""1"":2,""2"":2,""3"":1,""4"":1,""11"":1}",9,0.8181818181818182,0,2,9,4,11,0,5,389,1049,15.068942062000133,0.029922444239096707,1,0,1,9,3.552713678800501e-15,1.7763568394002505e-15,0.035,10.91085495962299,77.14526756289894,109.42311447747475,0.04252056563389402,0.026444878688194663,0.058596252579593375,0.12720824577582032,0.17909115465735767,0.3293693198293802,0.156367310847522,0.2724260538805842,0.05893070895125067,0.30758836843314924,10,1,1,1,1,0.0,10.91085495962299,0.18181818181818182,5,15.079956983998272,1.3821058972741895,15.078787063001073,6.206621405031915,0.035,6.171621405031915,14.779763630335587,38.1624737327461,10.91085495962299,11,11,1.0,7.321794337047917,0.5984240020245,bos_scaling,hds_full,11,small,5,3,2,20,5,1.0,15.0,0.7,0.7,0.2,0.1,0.7,0.3,15.080975021002814
controlled_bos,11,5.0,reference,3,HDS,NonSharable,HDS-NonSharable,3.6465298593341817,14.586119437336725,1,4.999999999999999,downstream_reserved,1,idle_only,1,1,1,0.0,18.232649296670907,18.232649296670907,4.999999999999999,20,5,11,5,0.45454545454545453,0.023592683999595465,0,7,11,4.571428571428571,"{""1"":1,""2"":1,""3"":1,""4"":1,""5"":1,""6"":1,""11"":1}",5,0.45454545454545453,0,6,5,5,11,0,5,114,504,0.0231024829990929,0.0,0,0,0,5,3.3306690738754696e-16,3.3306690738754696e-16,0.035,10.61669515959489,77.14526756289894,109.76158719899757,0.04179952510333037,0.023127217863982447,0.06047183234267829,0.12791537573122652,0.14467895386248522,0.29509055591913247,0.17368457264253773,0.3496315656788667,0.060589023848040456,0.28666498286810643,10,1,1,1,1,0.0,10.61669515959489,0.5454545454545454,5,0.024223454001912614,0.0022816378955762473,0.0231024829990929,6.2086214050319155,0.037,6.171621405031916,0.4254360298992991,38.37461271936796,10.61669515959489,11,11,1.0,7.615954137076017,0.5822903181455582,bos_scaling,hds_full,11,small,5,3,2,20,5,1.0,15.0,0.7,0.7,0.2,0.1,0.7,0.3,0.025000690002343617
