family,workflow_size,deadline_factor,deadline_mode,seed,scheduler,sharing,configuration,minimum_makespan_s,workflow_slack_s,reference_deadline_feasible,deadline_kappa,tastd_mode,enable_vm_reuse,reuse_policy,joint_bos_optimization,adaptive_bos_fallback,reconstruct_earliest_start,workflow_arrival_s,workflow_deadline_s,workflow_deadline_duration_s,deadline_to_minimum_makespan_ratio,requested_candidate_count,initial_effective_candidate_count,first_round_submitted_sfc_count,first_round_admitted_sfc_count,first_round_accepted_sfc_ratio,first_round_scheduler_runtime_s,unfinished_sfc_count,scheduling_round_count,bos_max_size,bos_mean_size,bos_size_histogram,jointly_scheduled_sfc_count,jointly_scheduled_sfc_ratio,single_sfc_fallback_count,reuse_path_count,new_vm_path_count,milp_invocations,milp_max_bos_size,milp_min_effective_candidate_count,milp_max_effective_candidate_count,milp_max_variables,milp_max_constraints,milp_max_single_solve_s,milp_max_gap,milp_limit_reached_count,milp_admission_limit_reached_count,milp_secondary_limit_reached_count,milp_total_admitted_count,milp_avoidable_idle_removed_s,milp_max_avoidable_idle_removed_s,provisioning_cost,end_to_end_delay_s,network_data_mb,network_hop_data_mb,resource_utilization,cpu_utilization,ram_utilization,vm_time_utilization,mean_node_cpu_utilization,max_node_cpu_utilization,mean_node_ram_utilization,max_node_ram_utilization,mean_link_bandwidth_utilization,max_link_bandwidth_utilization,used_link_count,workflow_deadline_success,workflow_completed,global_deadline_success,sfc_subdeadline_success,sfc_deadline_miss_rate,makespan_s,vm_reuse_rate,provisioned_vm_count,scheduler_runtime_s,scheduler_overhead_ratio,milp_runtime_s,communication_delay_s,propagation_delay_s,serialization_delay_s,queueing_delay_s,execution_time_s,measurement_duration_s,completed_sfc_count,total_sfc_count,accepted_sfc_ratio,realized_workflow_slack_s,workflow_deadline_consumption,study,variant,controlled_bos_size,topology,node_count,local_node_count,global_node_count,candidate_count,effective_candidate_count,candidate_node_coverage,solver_time_limit_s,eta,alpha,beta,gamma,omega_u,omega_w,case_wall_runtime_s
controlled_bos,18,5.0,reference,1,HDS,Sharable,HDS-Sharable,3.9205886934969154,15.682354773987663,1,5.000000000000001,downstream_reserved,1,idle_only,1,1,1,0.0,19.60294346748458,19.60294346748458,5.000000000000001,20,5,18,10,0.5555555555555556,15.178247617001034,0,15,18,5.333333333333333,"{""1"":2,""2"":1,""3"":1,""4"":3,""5"":2,""6"":3,""7"":1,""8"":1,""18"":1}",12,0.6666666666666666,0,6,12,12,18,0,5,942,2309,15.177462929001194,0.07399488784490857,1,0,1,12,5.551115123125783e-17,5.551115123125783e-17,0.035,16.770370294846543,109.88021888045141,168.36039759432788,0.06124381767570293,0.038827739373207014,0.08365989597819884,0.20414602047436783,0.16013726817336932,0.3150384553865635,0.15940837047198145,0.2993987936950856,0.055206049582531544,0.3293730512412346,10,1,1,1,1,0.0,16.770370294846543,0.3333333333333333,5,15.205943720007781,0.9067148460449019,15.203195098001743,8.844417510436113,0.054,8.790417510436113,29.474144453818706,61.24380614231035,16.770370294846543,18,18,1.0,2.8325731726380354,0.8555026607439629,bos_scaling,hds_full,18,small,5,3,2,20,5,1.0,15.0,0.7,0.7,0.2,0.1,0.7,0.3,15.207396495003195
controlled_bos,18,5.0,reference,1,HDS,NonSharable,HDS-NonSharable,3.9205886934969154,15.682354773987663,1,5.000000000000001,downstream_reserved,1,idle_only,1,1,1,0.0,19.60294346748458,19.60294346748458,5.000000000000001,20,5,18,5,0.2777777777777778,0.02627572900019004,0,14,18,7.785714285714286,"{""1"":1,""2"":1,""3"":1,""4"":1,""5"":1,""6"":1,""7"":1,""8"":1,""9"":1,""10"":1,""11"":1,""12"":1,""13"":1,""18"":1}",5,0.2777777777777778,0,13,5,12,18,0,5,177,784,0.025748964999365853,0.0,0,0,0,5,1.6653345369377348e-16,1.1102230246251565e-16,0.035,16.08487487101887,109.88021888045141,168.65790958656888,0.06086456525047053,0.03653580907378794,0.08519332142715312,0.2067068377879582,0.1490081885476256,0.2186496473753097,0.17320894279576532,0.30772927172026093,0.05757358456527709,0.3165683396071278,10,1,1,1,1,0.0,16.08487487101887,0.7222222222222222,5,0.02843191899592057,0.001767618288852725,0.025748964999365853,8.852417510436112,0.062,8.790417510436113,0.6589967418505176,62.012051336387465,16.08487487101887,18,18,1.0,3.51806859646571,0.8205336559633948,bos_scaling,hds_full,18,small,5,3,2,20,5,1.0,15.0,0.7,0.7,0.2,0.1,0.7,0.3,0.02996484300092561
controlled_bos,18,5.0,reference,1,PBQS,Sharable,PBQS-Sharable,3.9205886934969154,15.682354773987663,1,5.000000000000001,downstream_reserved,1,queue_aware,1,1,1,0.0,19.60294346748458,19.60294346748458,5.000000000000001,20,5,18,7,0.3888888888888889,0.0047443250005017035,0,5,18,8.2,"{""2"":1,""4"":1,""6"":1,""11"":1,""18"":1}",0,0.0,0,14,4,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.025,19.549016313542428,109.88021888045141,156.89869494307715,0.09458151294540168,0.05747117165586473,0.13169185423493862,0.2887036289727049,0.18963048611439876,0.2935890781461498,0.2198420970847083,0.32911654244081806,0.05861270186128913,0.22492232265684728,8,1,1,1,1,0.0,19.549016313542428,0.7777777777777778,4,0.010001253998780157,0.00051159883640037,0.0,8.840417510436113,0.05,8.790417510436113,89.72074376629352,69.28887095344918,19.549016313542428,18,18,1.0,0.05392715394215131,0.9972490277273104,bos_scaling,pbqs,18,small,5,3,2,20,5,1.0,15.0,0.7,0.7,0.2,0.1,0.7,0.3,0.011074951999034965
controlled_bos,18,5.0,reference,1,PBQS,NonSharable,PBQS-NonSharable,3.9205886934969154,15.682354773987663,1,5.000000000000001,downstream_reserved,1,queue_aware,1,1,1,0.0,19.60294346748458,19.60294346748458,5.000000000000001,20,5,18,5,0.2777777777777778,0.0031512519999523647,0,5,18,9.2,"{""1"":1,""5"":1,""9"":1,""13"":1,""18"":1}",0,0.0,0,13,5,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.035,19.35335739797065,109.88021888045141,148.09918600866186,0.06571313457694877,0.042300349115822776,0.08912592003807478,0.2289492249347156,0.16137303975844602,0.2766722165643033,0.15889181944402778,0.31310613595763537,0.047000471599907515,0.19592924038110113,10,1,1,1,1,0.0,19.35335739797065,0.7222222222222222,5,0.00808392899853061,0.0004177016334839283,0.0,8.840417510436113,0.05,8.790417510436113,67.7669162308576,68.68476748041468,19.35335739797065,18,18,1.0,0.2495860695139278,0.9872679289246579,bos_scaling,pbqs,18,small,5,3,2,20,5,1.0,15.0,0.7,0.7,0.2,0.1,0.7,0.3,0.00903301200014539
controlled_bos,18,5.0,reference,2,HDS,Sharable,HDS-Sharable,3.9138946326214636,15.655578530485855,1,5.0,downstream_reserved,1,idle_only,1,1,1,0.0,19.569473163107318,19.569473163107318,5.0,20,5,18,9,0.5,15.1200518930018,0,14,18,5.785714285714286,"{""1"":1,""2"":1,""3"":1,""4"":1,""5"":5,""6"":2,""7"":1,""9"":1,""18"":1}",12,0.6666666666666666,0,6,12,12,18,0,5,942,2309,15.11937177100117,0.0746198970513099,1,0,1,12,4.884981308350689e-15,3.552713678800501e-15,0.035,16.971994516760155,110.96884625378351,165.17643101943526,0.06952893924906964,0.04679053343293069,0.09226734506520858,0.21294541774490344,0.19056333366415817,0.2701298943525868,0.16930136337594975,0.2829455778250755,0.05486195726278927,0.30268077253517484,10,1,1,1,1,0.0,16.971994516760155,0.3333333333333333,5,15.14368642699992,0.8922750011523545,15.141497339001944,8.93150770030268,0.054,8.87750770030268,30.034001353072963,63.88362532347103,16.971994516760155,18,18,1.0,2.597478646347163,0.8672688516089452,bos_scaling,hds_full,18,small,5,3,2,20,5,1.0,15.0,0.7,0.7,0.2,0.1,0.7,0.3,15.144823503000225
controlled_bos,18,5.0,reference,2,HDS,NonSharable,HDS-NonSharable,3.9138946326214636,15.655578530485855,1,5.0,downstream_reserved,1,idle_only,1,1,1,0.0,19.569473163107318,19.569473163107318,5.0,20,5,18,5,0.2777777777777778,0.023828325000067707,0,14,18,7.785714285714286,"{""1"":1,""2"":1,""3"":1,""4"":1,""5"":1,""6"":1,""7"":1,""8"":1,""9"":1,""10"":1,""11"":1,""12"":1,""13"":1,""18"":1}",5,0.2777777777777778,0,13,5,12,18,0,5,177,784,0.023392375002003973,0.0,0,0,0,5,0.0,0.0,0.035,17.058482584515534,110.96884625378351,168.48056649213945,0.07065829815257138,0.048823913820553094,0.09249268248458967,0.20615997344031523,0.20461642854754433,0.33769092521828503,0.16941390284294294,0.29734179000167543,0.05473875777606112,0.2932772489356006,10,1,1,1,1,0.0,17.058482584515534,0.7222222222222222,5,0.025401678998605348,0.0014890937029570948,0.023392375002003973,8.94150770030268,0.064,8.87750770030268,0.7432555479184685,61.84799203209457,17.058482584515534,18,18,1.0,2.510990578591784,0.8716883915237155,bos_scaling,hds_full,18,small,5,3,2,20,5,1.0,15.0,0.7,0.7,0.2,0.1,0.7,0.3,0.026533242998993956
controlled_bos,18,5.0,reference,2,PBQS,Sharable,PBQS-Sharable,3.9138946326214636,15.655578530485855,1,5.0,downstream_reserved,1,queue_aware,1,1,1,0.0,19.569473163107318,19.569473163107318,5.0,20,5,18,7,0.3888888888888889,0.00395115300125326,0,6,18,7.0,"{""1"":1,""2"":1,""4"":1,""6"":1,""11"":1,""18"":1}",0,0.0,0,13,5,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.045,19.549814310491843,110.96884625378351,163.99721041195994,0.07658179065864706,0.05107876546004912,0.102084815857245,0.23147061587774242,0.19307380773610988,0.2954176298464802,0.18388747110411158,0.3434477827094709,0.04757965710485602,0.24079159338715722,10,1,1,1,1,0.0,19.549814310491843,0.7222222222222222,5,0.009413677002157783,0.0004815225788157857,0.0,8.93350770030268,0.056,8.877507700302681,77.76116816033208,69.44118476332272,19.549814310491843,18,18,1.0,0.019658852615474842,0.9989954327103432,bos_scaling,pbqs,18,small,5,3,2,20,5,1.0,15.0,0.7,0.7,0.2,0.1,0.7,0.3,0.010386426998593379
controlled_bos,18,5.0,reference,2,PBQS,NonSharable,PBQS-NonSharable,3.9138946326214636,15.655578530485855,1,5.0,downstream_reserved,1,queue_aware,1,1,1,0.0,19.569473163107318,19.569473163107318,5.0,20,5,18,4,0.2222222222222222,0.003326563000882743,0,5,18,9.2,"{""1"":1,""4"":1,""9"":1,""14"":1,""18"":1}",0,0.0,0,13,5,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.035,19.12147969189634,110.96884625378351,147.51389813938536,0.07781057856393232,0.05275904875915258,0.10286210836871207,0.2285961411520631,0.2084709368405712,0.42954047473055185,0.19099447179560586,0.315288552778048,0.047955849982016165,0.20029104993517188,10,1,1,1,1,0.0,19.12147969189634,0.7222222222222222,5,0.008375132001674501,0.00043799602000591366,0.0,8.93350770030268,0.056,8.877507700302681,50.2252024855103,68.57884234561892,19.12147969189634,18,18,1.0,0.4479934712109781,0.977107535421263,bos_scaling,pbqs,18,small,5,3,2,20,5,1.0,15.0,0.7,0.7,0.2,0.1,0.7,0.3,0.009553757001413032
controlled_bos,18,5.0,reference,3,HDS,Sharable,HDS-Sharable,3.6932203968500286,14.772881587400116,1,5.000000000000001,downstream_reserved,1,idle_only,1,1,1,0.0,18.466101984250145,18.466101984250145,5.000000000000001,20,5,18,9,0.5,15.216900327002804,1,18,18,4.611111111111111,"{""1"":5,""2"":1,""3"":1,""4"":1,""5"":7,""7"":1,""9"":1,""18"":1}",13,0.7222222222222222,0,4,13,12,18,0,5,942,2309,15.216179734001344,0.09850230912540422,1,0,1,13,6.812328479099961e-13,2.282618538629322e-13,0.035,nan,105.34103775804466,167.59550221464542,0.06889590904709102,0.04301002978185132,0.09478178831233072,0.21115000983898088,0.19906276328932107,0.3183563392203741,0.18642459057395713,0.3838278122810062,0.05741490426611227,0.3213345800561212,10,0,0,0,0,0.05555555555555555,nan,0.23529411764705882,5,15.260783335994347,0.0,15.25820283300709,8.484283020643574,0.057,8.427283020643573,38.726203160843745,63.34500295169426,0.0,17,18,0.9444444444444444,nan,nan,bos_scaling,hds_full,18,small,5,3,2,20,5,1.0,15.0,0.7,0.7,0.2,0.1,0.7,0.3,15.262071725999704
controlled_bos,18,5.0,reference,3,HDS,NonSharable,HDS-NonSharable,3.6932203968500286,14.772881587400116,1,5.000000000000001,downstream_reserved,1,idle_only,1,1,1,0.0,18.466101984250145,18.466101984250145,5.000000000000001,20,5,18,5,0.2777777777777778,0.02307778699832852,0,14,18,7.785714285714286,"{""1"":1,""2"":1,""3"":1,""4"":1,""5"":1,""6"":1,""7"":1,""8"":1,""9"":1,""10"":1,""11"":1,""12"":1,""13"":1,""18"":1}",5,0.2777777777777778,0,13,5,12,18,0,5,177,784,0.022652935000223806,0.0,0,0,0,5,3.3306690738754696e-16,3.3306690738754696e-16,0.035,15.681124913494257,114.0281062769242,171.38496462810699,0.06761660906329543,0.03863906587506848,0.09659415225152237,0.21440735824949106,0.15742203770471347,0.18513805651284415,0.18155529007884455,0.2891673652321869,0.06109959216458037,0.28974455438103297,10,1,1,1,1,0.0,15.681124913494257,0.7222222222222222,5,0.024661824998474913,0.0015727076427566999,0.022652935000223806,9.184248502153936,0.062,9.122248502153937,0.5035296783741012,64.32220747484732,15.681124913494257,18,18,1.0,2.784977070755888,0.8491843555758972,bos_scaling,hds_full,18,small,5,3,2,20,5,1.0,15.0,0.7,0.7,0.2,0.1,0.7,0.3,0.025794241999392398
